,sentID,sent,words,countWords,countVerbs,repatingSeq,repatingNouns
2268,pt1879.xml,"n2s,i,m1s,prf a3s","tat,SrutvA,SfgAlaH,Aha",4,1,{},{}
2270,pt1176.xml,"i,m1s,i,i,m1s,i,f3s,i,i,n2s,i,pre[10] a3s,i,m1s,iic,iic,m1s,m2s,ipf[1] a3s","aTa,asO,punaH,punaH,pfcCyamAnaH,api,vrIqayA,yAvat,na,kim,cit,kaTayati,tAvat,raTakAraH,Keda,para,vaSaH,Slokam,apaWat",19,2,"{'i': [0, 2, 3, 5, 7, 8, 10, 12], 'm1s': [1, 4, 13, 16], 'iic': [14, 15]}","{'accusative': [3, 6], 'nominative': [0, 1, 4, 5]}"
2271,pt27.xml,"m4s,iic,cau ipv a2s,m2p","tasmE,sam,arpaya,etAn",4,1,{},{}
2273,pt15.xml,"n1s,m6p,iic,n1s,i,pre[1] a3s,i,n3s,i,m3s,iic,n1s,i","tat,ezAm,budDi,praboDanam,yaTA,Bavati,taTA,kena,api,upAyena,anu,sTeyam,iti",13,1,"{'i': [4, 6, 8, 12], 'n1s': [0, 3, 11], 'iic': [2, 10]}","{'instrumental': [3, 4], 'nominative': [0, 2, 5]}"
2274,pt598.xml,"iic,m3p,m3p,m3p,i,pre[1] m3p,iic,n2s,i,pre[1] a3p,f3s,i,iic,m1p,iic,m2p,i","sAma,AdyEH,sajjitEH,pASEH,prati,Ikzante,diva,niSam,upa,jIvanti,SaktyA,hi,jala,jAH,jala,jAn,iva",17,2,"{'i': [4, 8, 11, 16], 'iic': [0, 6, 12, 14], 'm3p': [1, 2, 3]}","{'instrumental': [0, 1, 2, 4], 'accusative': [3, 6]}"
2275,pt1099.xml,"mvs,iic,m2s,i,cau ipv a2s,x6s,m2s,m2s,n3s,i,i,cau pre a1s","Badra,durga,sTam,api,darSaya,me,tam,cOram,yena,vi,A,pAdayAmi",12,2,"{'i': [3, 9, 10], 'm2s': [2, 6, 7]}","{'accusative': [1, 2, 3]}"
2276,pt1403.xml,"m6p,f2s,iic,i,m1s,m6p,pre[1] m3s,n7s,m3s,n2s,iic,i,i,m2s,m1s,pre[1] a3s","satAm,matim,ati,kramya,yaH,asatAm,vartate,mate,kAlena,vyasanam,pra,Apya,paScAt,tApam,sa,gacCati",16,2,"{'m6p': [0, 5], 'i': [3, 11, 12], 'm1s': [4, 14], 'iic': [2, 10]}","{'accusative': [1, 6, 7], 'genitive': [0, 3], 'nominative': [2, 8]}"
2277,pt916.xml,"n1s,i,m2s,iic,m2s,iic,m2s,iic,m2s,iic,i,n2s,n2s,iic,n2s,i,ipf[10] a3s,m1s,i","tat,aDaH,nivAsinam,priya,suhfdam,go,mAyum,sa,vinayam,A,hUya,sarvam,tat,Atma,duHKam,ni,avedayat,uktavAn,ca",19,1,"{'i': [1, 10, 15, 18], 'n2s': [11, 12, 14], 'iic': [3, 5, 7, 9, 13], 'm2s': [2, 4, 6, 8]}","{'accusative': [1, 2, 3, 4, 5, 6, 7], 'nominative': [0, 8]}"
2278,pt1954.xml,"m1p,m1p,m1p,i","bahavaH,paRqitAH,kzudrAH,iti",4,0,"{'m1p': [0, 1, 2]}","{'nominative': [0, 1, 2]}"
2279,pt1379.xml,"i,x6s,i,m2s,fut a3s,fut a3s","kaTam,mama,upari,viparyayam,karizyati,karizyati",6,1,"{'i': [0, 2], 'fut a3s': [4, 5]}",{}
2281,pt1876.xml,"n1s,i,i,i,i,cau pre a1s","tat,kaTam,svayam,eva,vyA,pAdayAmi",6,1,"{'i': [1, 2, 3, 4]}",{}
2282,pt695.xml,"i,mvs,x1p,iic,m1p,m1p,x6s,n2s,iic,m1p","BoH,Badra,vayam,sUrya,UQAH,atiTayaH,tava,antikam,pra,AptAH",10,0,"{'m1p': [4, 5, 9], 'iic': [3, 8]}","{'nominative': [1, 2, 4]}"
2283,pt436.xml,"iic,m3s,m3s,iic,m7s,iic,n2p,i,iic,iic,m1s,pre[2] a1s","mahA,ISvareRa,tuzwena,kAlindI,parisare,Sazpa,agrARi,Bakzayitum,sam,A,dizwaH,asmi",12,1,"{'m3s': [1, 2], 'iic': [0, 3, 5, 8, 9]}","{'instrumental': [0, 1]}"
2285,pt514.xml,"n1s,i,pre[2] a3s,m1s,i,pre[2] a3s,i,pre[2] a3s,iic,m1s,m1s,n3s,mvs,f6p,n1s,i,pre[4] m3s","rahaH,na,asti,kzaRaH,na,asti,na,asti,pra,arTayitA,naraH,tena,nArada,nArIRAm,satItvam,upa,jAyate",17,2,"{'i': [1, 4, 6, 15], 'n1s': [0, 14], 'm1s': [3, 9, 10], 'pre[2] a3s': [2, 5, 7]}","{'nominative': [0, 1, 2, 3, 7]}"
2286,pt1779.xml,"i,x1s,iic,m1s","na,aham,divasa,caraH",4,0,{},{}
2287,pt1378.xml,"m1s,i,x6s,m1s","ayam,tAvat,mama,BftyaH",4,0,"{'m1s': [0, 3]}","{'nominative': [0, 1]}"
2288,pt511.xml,"pre[1] a3p,n2s,m3s,pre[4] a3p,m2s,i,iic,m1p,iic,m2s,pre[10] a3p,m2s,m1s,m1s,n1s,f6p","jalpanti,sArDam,anyena,paSyanti,anyam,sa,vi,BramAH,hfd,gatam,cintayanti,anyam,priyaH,kaH,nAma,yozitAm",16,3,"{'m1s': [12, 13], 'iic': [6, 8], 'm2s': [4, 9, 11]}","{'accusative': [0, 2, 4, 5], 'nominative': [3, 6, 7, 8]}"
2289,pt1394.xml,"n1s,m1s,m1s,i,n5s,iic,m1s,i,i,m1s","tat,ayam,aBIzwaH,api,duzwatvAt,an,izwaH,iti,tyaktum,yuktaH",10,0,"{'i': [3, 7, 8], 'm1s': [1, 2, 6, 9]}","{'nominative': [0, 1, 2, 4, 5]}"
2290,pt1694.xml,"m6s,i,iic,f1s,iic,iic,iic,n2s,i,m2s,cau ipf a3s","tasya,api,manda,gatiH,a,Dfti,pari,itam,iva,AtmAnam,adarSayat",11,1,"{'i': [1, 8], 'iic': [2, 4, 5, 6]}","{'accusative': [2, 3]}"
2293,pt665.xml,"i,i,iic,n5s,f2s,i,pre[6] a3s","taTA,api,kakzA,antarAt,mAtrAm,na,muYcati",7,1,"{'i': [0, 1, 5]}",{}
2294,pt1007.xml,"i,iic,m1p,i,m2s,m2s,i,pre[1] a3p,i,iic,m1s,iic,m1s,iic,iic,m1s,pre[2] m3s","aTa,rAja,puruzAH,yAvat,tam,vfkzam,A,rohanti,tAvat,kowara,gataH,kfzRa,sarpaH,pra,sArita,BogaH,Aste",17,2,"{'i': [0, 3, 6, 8], 'm1s': [10, 12, 15], 'iic': [1, 9, 11, 13, 14], 'm2s': [4, 5]}","{'accusative': [1, 2], 'nominative': [0, 3, 4, 5]}"
2296,pt1246.xml,"n2s,i,f1s,iic,f1s,iic,iic,f1s,n2s,i,m2s,prf m3s","tat,SrutvA,sA,prahasita,vadanA,pulakita,sarva,aNgI,satvaram,gatvA,rAjAnam,Uce",12,1,"{'i': [1, 9], 'n2s': [0, 8], 'iic': [3, 5, 6], 'f1s': [2, 4, 7]}","{'accusative': [0, 4, 5], 'nominative': [1, 2, 3]}"
2297,pt1349.xml,"iic,i,iic,m1s,i,m3s,iic,m1s","pra,namya,upa,vizwaH,ca,siMhena,aBi,hitaH",8,0,"{'i': [1, 4], 'm1s': [3, 7], 'iic': [0, 2, 6]}","{'nominative': [0, 2]}"
2298,pt487.xml,"i,iic,n2s,iic,iic,m1s,m1s,n1s,iic,i,iic,m1s","tataH,vivAha,anantaram,sa,antaH,puraH,rAjA,gfham,A,nIya,aBi,arcitaH",12,0,"{'i': [0, 9], 'm1s': [5, 6, 11], 'iic': [1, 3, 4, 8, 10]}","{'nominative': [1, 2, 3, 4]}"
2299,pt54.xml,"i,i,m6s,iic,iic,f7s,n1s,m6s,n1s,aor[root] a3s,i","aTa,kadAcit,cintayataH,arDa,rAtra,velAyAm,IdfSam,tasya,cittam,aBUt,yaTA",11,1,"{'i': [0, 1, 10], 'n1s': [6, 8], 'm6s': [2, 7], 'iic': [3, 4]}","{'genitive': [0, 3], 'nominative': [2, 4]}"
2300,pt1322.xml,"i,n7s,iic,iic,m1s,iic,iic,iic,iic,m1s,iic,iic,iic,iic,iic,iic,iic,m1s,iic,m7s,m7s,iic,iic,m7s,iic,iic,iic,iic,m7s,iic,m7s,m7p,iic,n7p,iic,m7p,n5s,iic,i,iic,f2s,iic,m7s,m7s,i,i,iic,iic,n7p,m7s,i,iic,iic,iic,m7s,m1s,m2s,iic,i,iic,iic,iic,iic,iic,iic,m1s,iic,n5s,iic,i,iic,n1s,iic,iic,m3p,iic,m3p,iic,m1s,iic,m1s,i,n5s,i,iic,n6s,i,iic,n2s,n2s,n2s,cau ipf a3s","iti,ukte,kfta,maNgala,viDiH,sAMgrAmika,alam,karaRa,vi,BUzitaH,gorocana,asita,sidDa,arTaka,kusuma,Adi,kfta,vandanaH,aBi,udite,Bagavati,kamalA,kara,bAnDave,prAcI,dik,vaDU,muKa,tilake,sahasra,kiraRe,vEjayikezu,saNgrAma,tUryezu,A,hatezu,nagarAt,niH,gatya,saNgrAma,BUmim,pra,Apte,rAjani,yaTA,sTAnam,uBaya,balezu,vi,Uhitezu,vftte,ca,pAda,Ata,sam,prahAre,kOlikaH,garuqam,A,ruhya,vi,tIrRa,suvarRa,ratna,Adi,dAna,viDiH,Davala,gfhAt,ut,patya,vihAyas,talam,kutUhala,A,vizwEH,nagara,janEH,niH,IkzyamARaH,aBi,vandyamAnaH,ca,nagarAt,bahiH,sva,sEnyasya,upari,prOQa,nAdam,pAYcajanyam,SaNKam,apUrayat",92,1,"{'m7s': [19, 20, 23, 28, 30, 42, 43, 49, 54], 'n2s': [88, 89, 90], 'm1s': [4, 9, 17, 55, 65, 78, 80], 'm7p': [31, 35], 'n7p': [33, 48], 'iic': [2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 22, 24, 25, 26, 27, 29, 32, 34, 37, 39, 41, 46, 47, 51, 52, 53, 57, 59, 60, 61, 62, 63, 64, 66, 68, 70, 72, 73, 75, 77, 79, 84, 87], 'i': [0, 38, 44, 45, 50, 58, 69, 81, 83, 86], 'n5s': [36, 67, 82], 'm3p': [74, 76]}","{'accusative': [13, 20, 30, 31, 32], 'instrumental': [24, 25], 'ablative': [12, 22, 28], 'nominative': [1, 2, 3, 19, 21, 23, 26, 27], 'locative': [0, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18]}"
2301,pt1195.xml,"i,i,i,aor[root] a3s","iti,uktvA,tUzRIm,aBUt",4,1,"{'i': [0, 1, 2]}",{}
2302,pt1557.xml,"f2s,i,i,iic,f2s,i,m1s,m6s,f2s,m2s,i,i,iic,iic,m2s,m2s,m1s","tAm,ca,prati,ut,jIvitAm,dfzwvA,rAjA,tasya,pUjAm,gOravam,ca,kftvA,sa,bahu,mAnam,amum,pfzwavAn",17,0,"{'i': [1, 2, 5, 10, 11], 'f2s': [0, 4, 8], 'm1s': [6, 16], 'iic': [3, 12, 13], 'm2s': [9, 14, 15]}","{'accusative': [0, 1, 4, 5, 6, 7], 'nominative': [2, 8]}"
2303,pt1703.xml,"m1p,i,m1p,m1p,m3s,iic,m1p,m1s,m1s,m1s,m1s,iic,m1s","jIvantaH,api,mftAH,paYca,vyAsena,pari,kIrtitAH,daridraH,vyADinaH,mUrKaH,pravAsI,nitya,sevakaH",13,0,"{'m1p': [0, 2, 3, 6], 'm1s': [7, 8, 9, 10, 12], 'iic': [5, 11]}","{'nominative': [0, 1, 2, 4, 5, 6, 7, 8, 9]}"
2304,pt457.xml,"iic,m3p,iic,m3p,m3p,i,m3p,m3p,cau pre p3s,n1s,m3p,i,n1s","antaH,sArEH,a,kuwilEH,susnigDEH,su,parIkzitEH,mantriBiH,DAryate,rAjyam,sustamBEH,iva,mandiram",13,1,"{'i': [5, 11], 'n1s': [9, 12], 'iic': [0, 2], 'm3p': [1, 3, 4, 6, 7, 10]}","{'instrumental': [0, 1, 2, 3, 4, 6], 'nominative': [5, 7]}"
2305,pt502.xml,"n2s,i,pre[2] a1s,n1s,i,n1s,x3s","tat,na,vedmi,yat,aBi,hitam,mayA",7,1,"{'i': [1, 4], 'n1s': [3, 5]}","{'nominative': [1, 2]}"
2306,pt505.xml,"n1s,iic,i,m3s,f1s,m3s,iic,iic,f1s,f1s,fut a3s","tat,kadA,cit,anena,devI,tena,sam,A,liNgyamAnA,dfzwA,Bavizyati",11,1,"{'f1s': [4, 8, 9], 'm3s': [3, 5], 'iic': [1, 6, 7]}","{'instrumental': [1, 3], 'nominative': [0, 2, 4, 5]}"
2307,pt175.xml,"iic,iic,iic,iic,iic,iic,iic,iic,m7p,iic,iic,m1s,i,i,pop[6] a3s,iic,m7s,i,m1s","dvandva,AlApa,sa,Bezaja,Bojana,nArI,sa,nATa,samayezu,a,ni,vAritaH,api,na,viSet,nApita,samaye,ca,nAgarikaH",19,1,"{'i': [12, 13, 17], 'm1s': [11, 18], 'iic': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 15]}","{'nominative': [1, 3], 'locative': [0, 2]}"
2308,pt1704.xml,"i,ipf[1] a3p,i,i,m1s,m1s,i,i,pre[4] a3s,pre[2] a3s,i,f3s,i,m1s,i,i,pre[1] a3s","A,haran,api,na,svasTaH,vinidraH,na,pra,buDyati,vakti,na,svecCayA,kiYcit,sevakaH,api,iha,jIvati",17,4,"{'i': [0, 2, 3, 6, 7, 10, 12, 14, 15], 'm1s': [4, 5, 13]}","{'nominative': [0, 1, 3]}"
2311,pt1289.xml,"m3s,i,i,m5s,iic,m2s,iic,i,n7s,m1s,m1s,i","tena,api,ati,tozAt,pratI,hAram,A,diSya,nagare,pawahaH,dApitaH,yaTA",12,0,"{'i': [1, 2, 7, 11], 'm1s': [9, 10], 'iic': [4, 6]}","{'nominative': [4, 5]}"
2313,pt818.xml,"i,m2s,iic,n2s,m2s,iic,i,iic,m1s,m2p,iic,iic,m2p,i,i,prf a3s","aTa,tam,vaDya,sTAnam,nIyamAnam,A,lokya,deva,SarmA,tAn,Darma,aDi,kftAn,gatvA,pra,uvAca",16,1,"{'i': [0, 6, 13, 14], 'm2p': [9, 12], 'iic': [2, 5, 7, 10, 11], 'm2s': [1, 4]}","{'accusative': [0, 1, 2, 4, 5]}"
2314,pt1772.xml,"i,x6s,iic,n1s,iic,n1s,iic,n1s,i,fut a3s","tatra,me,nava,navam,vinoda,sTAnam,Bakzya,Bojyam,ca,Bavizyati",10,1,"{'i': [0, 8], 'n1s': [3, 5, 7], 'iic': [2, 4, 6]}","{'nominative': [0, 1, 2]}"
2316,pt433.xml,"mvs,i,n1s,n1s,n1s","svAmin,na,tat,prAkftam,sattvam",5,0,"{'n1s': [2, 3, 4]}","{'nominative': [1, 2, 3]}"
2317,pt361.xml,"n1s,i,i","uktam,ca,yataH",3,0,"{'i': [1, 2]}",{}
2318,pt1089.xml,"iic,iic,m6s,m5s,pre[4] m3p,m1p","sva,BUmi,hetoH,pariBavAt,yuDyante,kzatriyAH",6,1,"{'iic': [0, 1]}",{}
2319,pt995.xml,"i,x1s,pre[2] a1s","ataH,aham,bravImi",3,1,{},{}
2320,pt130.xml,"iic,n2s,i,iic,m2s,f7s,iic,i,iic,iic,n2s,i,m1s,iic,m6s,pre[8] m3s,iic,m1s,i,n2s,i,cau pre a3s,iic,n3p,i,pre[7] m3s","lANgUla,cAlanam,aDaH,caraRa,avapAtam,BUmO,ni,patya,vadana,udara,darSanam,ca,SvA,piRqa,dasya,kurute,gaja,puNgavaH,tu,DIram,vi,lokayati,cAwu,SatEH,ca,BuNkte",26,3,"{'i': [2, 7, 11, 18, 20, 24], 'n2s': [1, 10, 19], 'm1s': [12, 17], 'iic': [0, 3, 6, 8, 9, 13, 16, 22]}","{'accusative': [0, 1, 3, 7], 'nominative': [4, 6]}"
2322,pt176.xml,"n2s,iic,iic,n7s,i,n1s,iic,m3s,iic,n7s,n3s,n1s,m2s,i,pre[2] a3p,i,i,iic,m1p,m1p,i,iic,n7p,m1p","nityam,nara,indra,Bavane,pari,Samkaniyam,vidyA,arTinA,guru,gfhe,niBftena,BAvyam,vinASam,upa,yAnti,hi,duH,vi,nItAH,prAdozikA,iva,daridra,gfhezu,dIpAH",24,1,"{'i': [4, 13, 15, 16, 20], 'n1s': [5, 11], 'iic': [1, 2, 6, 8, 17, 21], 'm1p': [18, 19, 23], 'n7s': [3, 9]}","{'accusative': [0, 7], 'instrumental': [3, 5], 'nominative': [2, 6, 8, 9, 11], 'locative': [1, 4, 10]}"
2323,pt1025.xml,"i,mvs,iic,iic,iic,m3s,i,n3s,iic,iic,iic,iic,n3s,n3s","alam,deva,para,loka,vi,rudDena,ati,nfSaMsena,nizkAraRa,sarva,sattva,utsAdana,karmaRA,kftena",14,0,"{'i': [0, 6], 'n3s': [7, 12, 13], 'iic': [2, 3, 4, 8, 9, 10, 11]}","{'instrumental': [1, 2, 3, 4]}"
2324,pt1181.xml,"m7s,iic,iic,m7s,m7s,m7s,iic,m7s,n7s,n7s,i,iic,n7s,iic,i,n2s,m1s,pre[1] a3s","svAmini,guRa,Antara,jYe,guRavati,Bftye,anu,vartini,kalatre,mitre,ca,an,upa,carye,ni,vedya,duHKam,suKI,Bavati",18,1,"{'m7s': [0, 3, 4, 5, 7], 'i': [10, 14], 'iic': [1, 2, 6, 11, 13], 'n7s': [8, 9, 12]}","{'locative': [0, 1, 2, 3, 4, 5, 6, 7]}"
2325,pt442.xml,"i,x3s,n1s,iic,n1s","tataH,tvayA,kim,aBi,hitam",5,0,"{'n1s': [2, 4]}","{'nominative': [0, 1]}"
2326,pt453.xml,"x6s,n3s,i,i,i,i,n1s","mama,hfdayena,saha,mantrayitvA,iva,aBi,hitam",7,0,"{'i': [2, 3, 4, 5]}",{}
2327,pt1243.xml,"m1s,m1s,iic,iic,iic,m1s,iic,m2s,i,pre[2] a3s","kaH,ayam,kfta,anta,ava,lokitaH,tvat,sakASam,aBi,eti",10,1,"{'m1s': [0, 1, 5], 'iic': [2, 3, 4, 6]}","{'nominative': [0, 1, 2]}"
2328,pt694.xml,"i,m1s,iic,m1s,iic,m2s,m2s,m2s,iic,iic,i,iic,m7s,n7s,iic,m2s,iic,i,i,prf a3s","aTa,gacCan,deva,SarmA,sa,BAryam,kOlikam,ekam,madya,pAna,kfte,samIpa,vartini,nagare,pra,calitam,ava,lokya,pra,uvAca",20,1,"{'i': [0, 10, 17, 18], 'm1s': [1, 3], 'iic': [2, 4, 8, 9, 11, 14, 16], 'm2s': [5, 6, 7, 15]}","{'accusative': [2, 3, 4, 7], 'nominative': [0, 1], 'locative': [5, 6]}"
2329,pt1252.xml,"i,i,f7s,m1s,i,m1s,iic,n1s,iic,m1s,iic,iic,iic,m1s,i,pre[1] a3s,i,iic,iic,m2s,iic,iic,iic,m2s,iic,iic,n5s,ipv[1] a2s,m2s,ipf[4] a3s","tataH,tu,rAtrO,niBftaH,BUtvA,rAjA,sa,kalatraH,vAtAyana,sTaH,gagana,ni,veSita,dfzwiH,yAvat,tizWati,tAvat,garuqa,A,rUQam,SaNKa,cakra,gadA,hastam,yaTA,ucita,AkASAt,ava,tarantam,apaSyat",30,3,"{'i': [0, 1, 4, 14, 16], 'm1s': [3, 5, 9, 13], 'iic': [6, 8, 10, 11, 12, 17, 18, 20, 21, 22, 24, 25], 'm2s': [19, 23, 28]}","{'accusative': [6, 7, 9], 'nominative': [1, 2, 3, 4, 5]}"
2330,pt852.xml,"i,i,x1p,iic,n1p","nanu,iha,paYca,mUla,vyasanAni",5,0,"{'i': [0, 1]}",{}
2331,pt341.xml,"i,i,i,i,iic,m1s,iic,m1s","tataH,kaTam,api,na,daMzwrA,BaNgaH,sam,jAtaH",8,0,"{'i': [0, 1, 2, 3], 'm1s': [5, 7], 'iic': [4, 6]}","{'nominative': [0, 1]}"
2334,pt547.xml,"i,i,mvs,n1s,iic,iic,n2s,pre[1] a2s","re,re,goraBa,kim,a,pra,stutam,vadasi",8,1,"{'i': [0, 1], 'iic': [4, 5]}",{}
2336,pt1232.xml,"f1s,i,f1s,f1s,i,f1s,m4s,iic,f1s,i,m1s,m1s,f1s,n2s,i,fut a3s,i,i,i,i,iic,n1s,i,n1s,n1s","jAtA,iti,kanyA,mahatI,iha,cintA,kasmE,pra,deyA,iti,mahAn,vitarkaH,dattA,suKam,pra,Apsyati,vA,na,vA,iti,kanyA,pitftvam,Kalu,nAma,kazwam",25,1,"{'i': [1, 4, 9, 14, 16, 17, 18, 19, 22], 'n1s': [21, 23, 24], 'm1s': [10, 11], 'iic': [7, 20], 'f1s': [0, 2, 3, 5, 8, 12]}","{'nominative': [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12]}"
2337,pt468.xml,"n1s,iic,m2s,iic,i,x3s,i,iic,m3s,n1s,i,n2s,iic,i,iic,f3s","param,rAja,prasAdam,A,sAdya,mayA,saha,samaya,DarmeRa,vartitavyam,na,praButvam,A,sAdya,sa,garvatayA",16,0,"{'i': [4, 6, 10, 13], 'n1s': [0, 9], 'iic': [1, 3, 7, 12, 14]}","{'accusative': [1, 4], 'instrumental': [2, 5], 'nominative': [0, 3]}"
2338,pt1119.xml,"mvs,m1s,x6s,m2s,i,m1s,m3s,x2s,i,i,i,m1s,m1s,n2s,n2s,iic,iic,m1s","svAmin,kaH,te,pratApam,soQum,samarTaH,yena,tvAm,dfzwvA,dUrataH,api,cOraH,ayam,tat,durgam,anu,pra,vizwaH",18,0,"{'i': [4, 8, 9, 10], 'n2s': [13, 14], 'm1s': [1, 5, 11, 12, 17], 'iic': [15, 16]}","{'accusative': [2, 7, 8], 'nominative': [1, 3, 5, 6, 9]}"
2339,pt1536.xml,"n2s,x6s,m2s,pre[8] a1s","kim,tava,upakAram,karomi",4,1,{},"{'accusative': [0, 1]}"
2340,pt596.xml,"m6p,i,iic,m1p,m6p,m1p,m1s,m6p,i,m6p,i,m1p","deSAnAm,upari,kzmA,pAH,AturARAm,cikitsakAH,vaRijaH,grAhakARAm,ca,mUQAnAm,api,paRqitAH",12,0,"{'m6p': [0, 4, 7, 9], 'i': [1, 8, 10], 'm1p': [3, 5, 11]}","{'genitive': [0, 2, 5, 6], 'nominative': [1, 3, 4, 7]}"
2341,pt82.xml,"i,i,iic,iic,iic,m1s,m1s,n1s,m1s,iic,iic,i,f1s,m2s,iic,m1s","aTa,kadAcit,sarva,mfga,pari,vftaH,piNgalakaH,nAma,siMhaH,udaka,grahaRa,arTam,yamunA,kacCam,ava,tIrRaH",16,0,"{'i': [0, 1, 11], 'm1s': [5, 6, 8, 15], 'iic': [2, 3, 4, 9, 10, 14]}","{'nominative': [0, 1, 2, 3, 4, 6]}"
2342,pt20.xml,"i,iic,i,iic,iic,m1s,i,pre a3s","aTa,tat,maDyataH,sumati,nAma,amAtyaH,pra,Aha",8,1,"{'i': [0, 2, 6], 'iic': [1, 3, 4]}",{}
2343,pt663.xml,"i,m2s,iic,m7s,iic,m1s,iic,iic,m2s,i,f2s,ipf[1] a3s","aTa,tam,Sayana,samaye,deva,SarmA,dIkzA,anu,graham,dattvA,SizyatAm,anayat",12,1,"{'i': [0, 9], 'iic': [2, 4, 6, 7], 'm2s': [1, 8]}","{'accusative': [0, 3, 4]}"
2344,pt871.xml,"n1s,n1s,n1s,n1s,n1s,n1s","tat,etat,vyasanam,pIqanam,nAma,mantavyam",6,0,"{'n1s': [0, 1, 2, 3, 4, 5]}","{'nominative': [0, 1, 2, 3, 4, 5]}"
2345,pt1360.xml,"mvs,m1s,x6s,i,iic,f3s,iic,m2s,iic,m1s,iic,m7s,n7s,iic,m5s,m7p,pre[2] a3s","deva,saYjIvakaH,tava,upari,duzwa,budDyA,vi,SvAsam,upa,gataH,mat,sanniDO,rahasi,vi,SvAsAt,prastAvezu,Aha",17,1,"{'m1s': [1, 9], 'iic': [4, 6, 8, 10, 13]}","{'nominative': [1, 4], 'locative': [5, 6, 8]}"
2346,pt1086.xml,"i,i,pop[2] a3s,n1s,i,i,pop[2] a3s,m1s,i,i,m1s,n2s,iic,iic,i,i,i,pop[1] a3s","yatra,na,syAt,Palam,BUri,yatra,ca,syAt,parABavaH,na,tatra,matimAn,yudDam,sam,ut,pAdya,sam,A,caret",18,2,"{'i': [0, 1, 4, 5, 8, 9, 14, 15, 16], 'm1s': [7, 10], 'pop[2] a3s': [2, 6], 'iic': [12, 13]}","{'nominative': [0, 1, 2]}"
2347,pt1546.xml,"i,n1s,iic,n1s","sarvataH,puram,AkulI,BUtam",4,0,"{'n1s': [1, 3]}","{'nominative': [0, 1]}"
2348,pt1919.xml,"iic,iic,m1p,i,m1p,m6p,m1p,n3p,i,m3s,i,m1s,pre[2] a3s,m6p,iic,m7s","svAmi,A,yattAH,yataH,prARAH,BftyAnAm,arjitAH,DanEH,yataH,tena,na,dozaH,asti,tezAm,grahaRa,samBave",16,1,"{'m6p': [5, 13], 'i': [3, 8, 10], 'iic': [0, 1, 14], 'm1p': [2, 4, 6]}","{'instrumental': [4, 5], 'genitive': [2, 7], 'nominative': [0, 1, 3, 6]}"
2350,pt601.xml,"mvs,mvs,x1d,i,iic,f2s,m1d","Arya,karawaka,AvAm,tAvat,a,praDAnatAm,gatO",7,0,"{'mvs': [0, 1]}","{'vocative': [0, 1]}"
2351,pt1259.xml,"i,m3p,iic,m3p,iic,n1s","tataH,tEH,jAta,manyuBiH,aBi,hitam",6,0,"{'iic': [2, 4], 'm3p': [1, 3]}","{'instrumental': [0, 1]}"
2352,pt1910.xml,"n2s,m1s,i,i,pre[4] m3s","aparam,dozaH,ca,samut,padyate",5,1,"{'i': [2, 3]}",{}
2355,pt360.xml,"n1s,iic,m5s,iic,m6s,iic,iic,n1s,pre[2] a3s,i","kim,svAmi,AdeSAt,su,Bftyasya,kftya,a,kftyam,asti,kiYcit",10,1,"{'n1s': [0, 7], 'iic': [1, 3, 5, 6]}","{'nominative': [0, 3]}"
2357,pt1354.xml,"iic,m1p,i,n7s,n2s,pre[1] a3p,iic,m1p,iic,m6s,f1p,m6s,iic,f1p","anu,yuktAH,hi,sAcivye,yat,vadanti,hita,eziRaH,anurAga,dravasya,etAH,praRayasya,ati,BUmayaH",14,1,"{'m1p': [1, 7], 'f1p': [10, 13], 'm6s': [9, 11], 'iic': [0, 6, 8, 12]}","{'genitive': [4, 6], 'nominative': [0, 3, 5, 7]}"
2358,pt427.xml,"i,n1s,iic,n1s,m3s","BoH,satyam,aBi,hitam,BavatA",5,0,"{'n1s': [1, 3]}","{'nominative': [0, 1]}"
2359,pt1024.xml,"i,iic,iic,m1p,m1p,iic,iic,iic,iic,iic,m1p,i,iic,m1p,iic,iic,iic,iic,m1p,iic,iic,m1p,iic,m1p,m2s,iic,m2s,iic,i,iic,m1p","aTa,tat,vana,jAH,sarve,sAraNga,varAha,mahiza,gavaya,SaSaka,AdayaH,militvA,dIna,AnanAH,mahI,tala,ava,sakta,jAnavaH,pra,nata,SirasaH,sa,vinayAH,tam,mfga,patim,vi,jYapayitum,A,rabDAH",31,0,"{'i': [0, 11, 28], 'm1p': [3, 4, 10, 13, 18, 21, 23, 30], 'iic': [1, 2, 5, 6, 7, 8, 9, 12, 14, 15, 16, 17, 19, 20, 22, 25, 27, 29], 'm2s': [24, 26]}","{'accusative': [7, 8], 'nominative': [0, 1, 2, 3, 4, 5, 6, 9]}"
2361,pt969.xml,"i,m3s,iic,i,n1s","tataH,tena,vi,hasya,uktam",5,0,"{'i': [0, 3]}",{}
2364,pt1941.xml,"n2s,m1s,i,iic,m1s","param,BavAn,api,naKa,AyuDaH",5,0,"{'m1s': [1, 4]}","{'nominative': [1, 2]}"
